generation,i,fitness,hash,mom_hash,dad_hash,values
0,84,20.831137046641377,8139569633066235101,0,0,21.424003456255676  3.105764696417552
0,85,20.84158932304752,6692960664876073277,0,0,5.337323479605018  23.965864231710498
0,86,20.892892568034203,-1980541909202479895,0,0,26.79953216048081  -23.88636518632071
0,87,20.89492342737488,-7590668790420935732,0,0,-15.607991131362482  -10.573213731712727
0,88,20.899504196545404,4792865525805112532,0,0,22.25641303659428  0.2566519369072964
0,89,20.931223570001723,-4763894598891315371,0,0,-13.12268368402146  17.468259334096857
0,90,20.995043342681036,6056814101305765713,0,0,19.159802372133974  24.21261229461488
0,91,21.049846613004057,8813293588675124,0,0,22.32667671743142  -15.081971588525668
0,92,21.069495777696613,2361695421724661386,0,0,15.014997193671071  -23.341355216538794
0,93,21.077566928989828,-5930931281310304595,0,0,30.166546532076154  28.181493065278985
0,94,21.08529971029829,2649012860845427968,0,0,-21.669327448085426  18.996803380249673
0,95,21.150955878801735,2616151592019528096,0,0,25.956875965571236  -2.407362306222467
0,96,21.15555018294164,-6476860214619772000,0,0,-25.93784165821551  -2.601029491426985
0,97,21.17022807963847,5767288891099996373,0,0,11.121558562995538  21.45005863280287
0,98,21.173604330392067,866092369224452014,0,0,23.379905669036376  -2.19524314300039
0,99,21.174925370937615,4839509380600281472,0,0,24.550941095139642  8.010257989375695
0,100,21.176425817434442,3035287247376986989,0,0,22.556821326203966  12.05257555488491
0,101,21.188314331479997,-5971424652271545049,0,0,22.073442542177965  -18.659177153392363
0,102,21.198984457882354,-4701390738503600496,0,0,-14.297460853343843  -20.230630713196128
0,103,21.24927077548385,2550265630838040322,0,0,-20.109282891931578  16.591757651333815
0,104,21.28121635596072,-8916533413120398095,0,0,19.50717174332938  -7.594770922670577
0,105,21.285358702415852,3083997102674445255,0,0,24.999990541079796  13.415571997110838
0,106,21.324811999049427,3996230867673180210,0,0,22.230756544869003  17.74183190517268
0,107,21.334282098606955,4032425417586568159,0,0,19.9507991854695  21.59840006963966
0,108,21.334829312851078,-853457883169771525,0,0,19.53141982636639  -17.89625623143486
0,109,21.335931449730676,-4495281238979302042,0,0,-6.7846660434895085  30.24472030497126
0,110,21.344341775454346,-9196533291871036677,0,0,-11.322508246138234  19.62375759092486
0,111,21.37301307008696,-2752716935189562510,0,0,-5.745950956760069  30.78665967710195
0,112,21.39222713639539,-5534558975961615990,0,0,-18.754860017143145  -14.546399370425327
0,113,21.393697172743178,7240399542049313829,0,0,-28.026344435062917  30.664674124961593
0,114,21.402126479296744,5602863317150034264,0,0,26.882521887989178  15.64682667382575
0,115,21.40376988946407,403634012551842018,0,0,-22.463665056721695  -5.720649071748788
0,116,21.439303955761822,6398570307052226880,0,0,-26.844470126037564  -9.379115898237067
0,117,21.479989274156775,-5575524933719043305,0,0,-28.585814296547973  2.859430209801083
0,118,21.540203650702324,-5885147063203677162,0,0,0.7996527629606476  -27.410103579340138
0,119,21.56258690738002,-5020212065526560847,0,0,13.714405327017062  -27.252421342659446
0,120,21.567780037302555,8648245910061480740,0,0,-5.217836147333244  28.650506069776903
0,121,21.585893439005954,-4849348238808650867,0,0,25.14149048265049  20.60924919911055
0,122,21.59497908247322,-6281050963824905144,0,0,25.818480676714366  11.535853956326832
0,123,21.606003760579195,-98840822155489522,0,0,-13.269653615545572  -25.687762984999388
0,124,21.64690965413906,-1898572328062696453,0,0,-15.530424731695703  27.864886734089488
0,125,21.687027876729463,4096114333599657416,0,0,-23.271259883721946  25.27100961269459
0,126,21.725649637669704,-8998254620045134699,0,0,-20.83092474811449  24.470867369412453
0,127,21.76758647662875,-2543215488985054417,0,0,-30.44623623950283  30.117110049359
0,128,21.777094100674095,-8358455921520374267,0,0,18.3979898740384  -28.20491161305179
0,129,21.809297905634423,8544302528568827811,0,0,30.82538844238975  -29.3865638797245
0,130,21.821376387166467,-8622891999438680975,0,0,27.35780440482018  20.75447357998992
0,131,21.82464924825197,-2898435121609679033,0,0,-7.4707669985434535  -31.79172504391572
0,132,21.82793558680647,3927055117427250762,0,0,9.43965897040389  -25.361866707700486
0,133,21.83470633160377,-4074063120658930899,0,0,30.18575161612595  -29.387639208835452
0,134,21.867354966858162,-47038989364574741,0,0,-27.214918174863065  26.610111231444
0,135,21.875014070901216,8341253814231931202,0,0,27.198786743847812  24.447571445137072
0,136,21.878709340729205,4790419333497632207,0,0,-19.68070451502988  23.63461028486885
0,137,21.879865901780242,-8363852216652358188,0,0,-28.656755575486272  25.254315341027088
0,138,21.894416978899375,-7880481989648227040,0,0,-15.624610176216912  25.346815591132227
0,139,21.916412616772902,8392964328615856061,0,0,22.58446593822009  17.622628978439984
0,140,21.922177869705163,-8726155160308299145,0,0,26.63632306244009  30.755254379944112
0,141,21.94986285606644,6938771975908268868,0,0,-20.413183446814585  28.739822235498757
0,142,21.953073292766312,-3559043392304757921,0,0,31.540672060763477  2.7060139199058995
0,143,21.986621594657137,-8290130041136573019,0,0,-27.65607396528685  -31.715345357411586
0,144,22.023851648394196,7507532382955628469,0,0,24.412740412490137  -29.727176774350347
0,145,22.08643431602749,-3454041401903266955,0,0,-31.437792128070235  -4.41843638254943
0,146,22.116119964820964,1263497678505397601,0,0,5.552520146696921  -31.46001078092236
0,147,22.201248060281895,-8564050237940080769,0,0,-31.476832852586256  -17.582543371034788
0,148,22.204837858083515,247207425288204319,0,0,30.415350337060246  -20.544987413449107
0,149,22.21161270275537,2132375229549305115,0,0,28.4242966210157  23.45242829237867
1,0,3.8222348571976004,-3604290862835513004,1143169356747625648,-4993425700520270789,1.0470716718443285  -0.23137924729272186
1,1,10.901067378342528,8225390651350187628,1077530324228688794,628878123236291677,0.03662323500892484  4.742798103723999
1,2,11.420150055729728,747436886635769880,5130488238053711650,-1444814521694416860,-2.5745454215325125  -3.9363350406681903
1,3,12.483623889342077,-343458261830592998,-782259219921030413,5121604664498945496,4.531112481719667  2.3181382620077997
1,4,12.613800000033741,292623911012051156,8139569633066235101,-782259219921030413,4.531112481719667  3.105764696417552
1,5,13.763039251785736,-6428570617018994681,-8688167127299519676,-4495281238979302042,-6.7846660434895085  -2.1112894072187984
1,6,14.060327580160894,-4380752704820482280,6692960664876073277,-7013831439342534229,5.337323479605018  3.710862160668171
1,7,14.151244172738048,4973985640448352404,-4993425700520270789,6832405549916451205,-6.5983394490238325  -0.23137924729272186
1,8,14.236466041872244,-2921666442486966258,4859125223779090733,-8688557028121648255,-5.213587904858315  -5.175171866404419
1,9,14.709866492390713,-6806193638578004058,-1444814521694416860,-5263885028864063529,-2.5745454215325125  6.889771604326107
1,10,14.816301189087612,3295616675505016480,-782259219921030413,-1879628639143921402,4.531112481719667  5.899966610793527
1,11,15.056886815993453,7686402751411573453,5130488238053711650,4634363341589188042,7.3961616769373535  -0.2660338932820707
1,12,15.071616228768185,-7654841404417848213,-1879628639143921402,6692960664876073277,5.337323479605018  5.899966610793527
1,13,15.183946968206495,-2830858211115264427,5471470945684622917,4859125223779090733,-5.213587904858315  5.611650381870511
1,14,15.620579841897495,3557574064939693547,-782259219921030413,1143169356747625648,4.531112481719667  -7.0507320933544975
1,15,15.849624016226539,9080806230321652902,5130488238053711650,4634363341589188042,-8.288668575780697  -3.9363350406681903
1,16,16.48680932656231,280320600462508294,-2347481274167504945,-2154360853012610938,9.623324085260876  0.9627553137740321
1,17,16.519230732634302,7947537154248037508,-5067522372270315790,-1879628639143921402,7.420666966832059  5.899966610793527
1,18,16.63788187116832,5655368595411437660,1766846436880313490,-6371016421500422165,8.036569369630143  5.593033381042467
1,19,16.684431256485073,6426641470547983261,5767288891099996373,8139569633066235101,11.121558562995538  3.105764696417552
1,20,16.860113896704735,8165684062381395648,3927055117427250762,4634363341589188042,9.43965897040389  -0.2660338932820707
1,21,16.873751552521984,-8305578099679194456,4859125223779090733,3082800344061095764,9.84856779496883  -2.6938659191505465
1,22,16.909052303356095,8063748986149478272,-1863778328435932457,628878123236291677,-8.722689255604308  4.742798103723999
1,23,16.912747383649418,-7428275805124104195,-5067522372270315790,5471470945684622917,7.420666966832059  5.611650381870511
1,24,17.082322086332077,-3196663928113098312,-782259219921030413,1143169356747625648,1.0470716718443285  13.077913062650723
1,25,17.201703319333454,-4541719253435326661,-99069967354326167,7572836716478170576,-12.116840588827749  -0.15643124326501123
1,26,17.20387705218374,2145737480270105901,-1863778328435932457,628878123236291677,8.320108550614194  -6.88313461271035
1,27,17.258210620121282,-8090592568187531921,-1879628639143921402,3938703654410497775,11.956539629679881  5.899966610793527
1,28,17.363698938174622,-6518982203885207157,1077530324228688794,628878123236291677,8.320108550614194  7.1398379014296935
1,29,17.574523259600216,2825614682693857939,7755111998956044708,7898967265928785325,7.956575639730879  9.780711222797379
1,30,17.843306036013193,4935117843400887017,-2728316025207628335,7659343002198171459,4.2623993570336225  12.018732958435521
1,31,17.899119057312728,-4203232993369714977,7659343002198171459,-7013831439342534229,10.381583602076653  3.710862160668171
1,32,18.099104160552297,-2091186550878519841,6398570307052226880,-6371016421500422165,8.036569369630143  -9.379115898237067
1,33,18.107186941212717,4363448687029473909,-2752716935189562510,3035287247376986989,-5.745950956760069  12.05257555488491
1,34,18.322988767323245,-3727701444560326324,2119470674831958913,-2154360853012610938,9.623324085260876  -8.112776269818404
1,35,18.432021910454566,2382442268022831713,2361695421724661386,866092369224452014,15.014997193671071  -2.19524314300039
1,36,18.570404909758306,-355110573176755003,-8688557028121648255,-4993425700520270789,12.412503174048467  -0.23137924729272186
1,37,18.63738368123143,3172159359619323374,8171719040229322087,-2893154353446075278,9.129936338088264  -13.919631083555764
1,38,18.725758273542514,-5285289693130573539,5471470945684622917,4859125223779090733,-12.742680858162913  -2.6938659191505465
1,39,18.767787458885188,5024339553028358064,-4872882937148124846,-8688167127299519676,-15.208070727615613  -2.1112894072187984
1,40,18.850572489964026,-5306122744839959392,4859125223779090733,-8688557028121648255,12.412503174048467  -2.6938659191505465
1,41,18.87156117367387,-4263272276732166671,3083997102674445255,5010251190541815002,2.128741636732336  13.415571997110838
1,42,18.87908797554489,7080754552889264719,2616151592019528096,5471470945684622917,-12.742680858162913  -2.407362306222467
1,43,18.892979887852235,-2705235364976987149,3757251345926245631,4634363341589188042,-8.288668575780697  -11.868222021869158
1,44,18.899957477514096,6600879883506218550,5942709432658885310,4032425417586568159,19.9507991854695  1.9801723542703442
1,45,19.009172279324144,5184552472887922625,-5067522372270315790,5471470945684622917,-12.742680858162913  3.4373763911529025
1,46,19.048526196336038,2757194364278789750,-6212034529748910203,3938703654410497775,11.956539629679881  -14.142524146786762
1,47,19.063938385281954,-4855597097190858694,628878123236291677,-4802476462774511116,8.320108550614194  -10.711454779357311
1,48,19.082631763760006,-7707903518695020492,2119470674831958913,-2154360853012610938,15.075898641853527  -9.169540716772495
1,49,19.147241670440184,9206427296323758058,2970990461632903500,8139569633066235101,14.672389958035978  3.105764696417552
1,50,19.163654093212198,8881607288569860558,-6798198282405495233,4536717470950940244,15.256962766513354  2.854535966755627
1,51,19.199706572929383,6800063807697724688,1143169356747625648,-4993425700520270789,-21.010383450751654  -7.0507320933544975
1,52,19.22788505815915,-8768578930244447054,-8688557028121648255,403634012551842018,12.412503174048467  -5.720649071748788
1,53,19.254886426996205,-3975047350490890373,9000534900746959644,-6212034529748910203,8.223441197228567  -14.142524146786762
1,54,19.432628777022572,2742688822896643360,-782259219921030413,-6212034529748910203,4.531112481719667  -14.142524146786762
1,55,19.48098476188647,-5416427969638167454,-477441853734576364,1875732527142056674,-3.501628440941232  -14.927205552327088
1,56,19.50697848271163,-2199240406190170663,4859125223779090733,3082800344061095764,-5.213587904858315  -17.94220312652093
1,57,19.529769840478924,5619411613820427245,4032425417586568159,-782259219921030413,19.9507991854695  13.077913062650723
1,58,19.543886751961033,-5288924475923385617,6832405549916451205,1646354575447756609,15.092884761979889  3.4593516200117804
1,59,19.60369291190527,614771217484476279,-99069967354326167,7572836716478170576,13.79134067652764  8.747646184804388
1,60,19.615286829855286,8105215265236751229,8813293588675124,-782259219921030413,4.531112481719667  -15.081971588525668
1,61,19.702824461277864,-4090866410343893,-2728316025207628335,7659343002198171459,10.381583602076653  -11.818763989840306
1,62,19.713374534536445,5146410038531284995,4882730528817276800,6550868210176265220,-13.967389702785972  -13.23888057326733
1,63,19.714985181919555,-8928514772480795913,-8688557028121648255,-4993425700520270789,-21.010383450751654  -5.175171866404419
1,64,19.71722487604618,4682803706408508081,-782259219921030413,5121604664498945496,-13.766465070116624  13.077913062650723
1,65,19.80064971408842,5322153054684726378,4469233038931358411,8067620711742876454,-26.10671571118803  3.0183396258564414
1,66,19.80064971408842,5322153054684726378,4469233038931358411,8067620711742876454,-26.10671571118803  3.0183396258564414
1,67,19.82234306423725,-3940018586380721185,8102274776365063445,2550265630838040322,3.052224606099095  16.591757651333815
1,68,19.834301569632075,-4131333700922907645,8244032041303438019,4859125223779090733,-5.213587904858315  -18.88554858279136
1,69,19.83885313165117,1971832162473124485,-6212034529748910203,3938703654410497775,26.9537977575771  16.988503869269245
1,70,19.88381252498008,-7349894021217130794,3757251345926245631,4634363341589188042,16.754456473023183  -0.2660338932820707
1,71,19.88782784198813,9144359656638101018,4032425417586568159,-6212034529748910203,19.9507991854695  -14.142524146786762
1,72,19.904126162910075,-758840588172599800,4882730528817276800,6550868210176265220,22.002193720896827  18.102638741739668
1,73,19.91903923525063,8709761501142967640,-782259219921030413,-6212034529748910203,26.9537977575771  13.077913062650723
1,74,19.94099904589714,-5961125175651480358,-1879628639143921402,-546208759574194423,-25.097601511047237  5.899966610793527
1,75,19.95203720417966,2950650810148263582,-4802476462774511116,5471470945684622917,-12.742680858162913  -10.711454779357311
1,76,19.987944605577578,-7176881649163311814,8175634618851149340,4882730528817276800,-3.696358827418564  18.102638741739668
1,77,20.017629247132096,6719398498913164824,-8916533413120398095,7391406431897096240,14.24944438403233  -7.594770922670577
1,78,20.04199218060256,-2347481274167504945,-2347481274167504945,-2347481274167504945,-21.775119568145136  0.9627553137740321
1,79,20.04199218060256,-2347481274167504945,-2347481274167504945,-2347481274167504945,-21.775119568145136  0.9627553137740321
1,80,20.045574523551213,-7627559381755228893,-2712274722535707452,-8688167127299519676,20.232983165064134  -2.1112894072187984
1,81,20.12103752084601,-389132204897714314,4473007114244368038,-1980541909202479895,-12.895173902155378  -23.88636518632071
1,82,20.13876186710554,7214700695989508487,4469233038931358411,8067620711742876454,-5.376986694576566  -16.85095013369009
1,83,20.13876186710554,7214700695989508487,4469233038931358411,8067620711742876454,-5.376986694576566  -16.85095013369009
1,84,20.140891166877736,450387173240984079,7659343002198171459,-7013831439342534229,14.371204108478715  12.018732958435521
1,85,20.152687573264505,8790860125212513001,8175634618851149340,4882730528817276800,-13.967389702785972  21.826042954881054
1,86,20.175029052567144,-5861181197047178207,1766846436880313490,-6371016421500422165,-4.877295123711768  29.936500861486103
1,87,20.17758663250361,-6086972829319161786,-99069967354326167,7240399542049313829,-28.026344435062917  -0.15643124326501123
1,88,20.187128331129518,1542382391604738902,-8998254620045134699,-477441853734576364,-20.83092474811449  -14.927205552327088
1,89,20.285188490238607,-2670947974696150275,6550868210176265220,5121604664498945496,-13.766465070116624  -13.23888057326733
1,90,20.320818085442866,-3794907895564552399,3938703654410497775,-5534558975961615990,11.956539629679881  -14.546399370425327
1,91,20.405836961562294,681998757652639255,628878123236291677,-4802476462774511116,-21.90250084818488  4.742798103723999
1,92,20.437434366397884,-5807167031027455632,-8688167127299519676,2649012860845427968,21.200029143160975  18.996803380249673
1,93,20.457096386320746,-1966062753762781280,8244032041303438019,5130488238053711650,31.16831235423517  -3.9363350406681903
1,94,20.488139429920377,-2199304808970933944,3938703654410497775,-5534558975961615990,-18.754860017143145  16.988503869269245
1,95,20.49088053614155,-138645543766450970,-4872882937148124846,-8688167127299519676,21.200029143160975  -12.865889488595847
1,96,20.50328045008257,295034158646177503,6550868210176265220,5121604664498945496,22.002193720896827  2.3181382620077997
1,97,20.512383336366092,-409851376902023204,8244032041303438019,1875732527142056674,-3.501628440941232  -18.88554858279136
1,98,20.553694669265237,-4927288852204532269,6398570307052226880,-6371016421500422165,-26.844470126037564  29.936500861486103
1,99,20.569755941834856,257626685050279244,-6798198282405495233,4536717470950940244,24.815953722465046  -5.84147279661029
1,100,20.60330261104645,-458489134939131970,8244032041303438019,5130488238053711650,7.3961616769373535  -18.88554858279136
1,101,20.632378780857177,-9180520110626992305,-2347481274167504945,-2154360853012610938,-21.775119568145136  -9.169540716772495
1,102,20.64516191936841,3535287776933364533,-1879628639143921402,-546208759574194423,18.440424049025395  -3.773984629827069
1,103,20.64799286384961,6770370166663690587,-8688167127299519676,2649012860845427968,-21.669327448085426  -2.1112894072187984
1,104,20.679436484449443,-3772882468079998235,-2712274722535707452,-8688167127299519676,21.200029143160975  1.2848982415986683
1,105,20.688633483995666,3341875978640042087,4096114333599657416,7659343002198171459,-23.271259883721946  12.018732958435521
1,106,20.71012618413031,8079996049889354833,-853457883169771525,-2712274722535707452,20.232983165064134  -17.89625623143486
1,107,20.710262086096485,2106405327163923435,8171719040229322087,-2893154353446075278,12.319336651687827  -13.560630963592196
1,108,20.711526207506243,-6089223503761124688,3083997102674445255,5010251190541815002,24.999990541079796  -10.736475148086136
1,109,20.71460578559306,-6038259324672608855,9000534900746959644,1646354575447756609,15.092884761979889  17.688586630718532
1,110,20.718480996653767,1263351591932196140,-4993425700520270789,6832405549916451205,-21.010383450751654  3.4593516200117804
1,111,20.76589916118694,7297847182122087420,-5458355441694639507,2361695421724661386,1.9479431285956395  -23.341355216538794
1,112,20.771577599498166,-1761595272842226508,9000534900746959644,1646354575447756609,8.223441197228567  -26.88205862610537
1,113,20.848919120188768,97494088019523669,-1444814521694416860,-5263885028864063529,-3.5295943460307058  19.795854417400477
1,114,20.86420365168112,-8519117375135092334,4473007114244368038,-1980541909202479895,26.79953216048081  -0.18969689191779082
1,115,20.873505118920644,9119058457836543010,-4802476462774511116,5471470945684622917,-21.90250084818488  5.611650381870511
1,116,20.913362198600268,6801015418114717806,-853457883169771525,-2712274722535707452,19.53141982636639  1.2848982415986683
1,117,20.913522049108195,-7892330763571948037,-5067522372270315790,-1879628639143921402,18.440424049025395  3.4373763911529025
1,118,20.924506917777467,-5957504534569968295,-782259219921030413,-1879628639143921402,18.440424049025395  13.077913062650723
1,119,20.93636271507723,-4107792458911331915,5130488238053711650,-1444814521694416860,7.3961616769373535  19.795854417400477
1,120,20.970072623720146,2522053593505588273,8813293588675124,-782259219921030413,22.32667671743142  13.077913062650723
1,121,21.107529034618832,5751310200469740166,-1879628639143921402,3938703654410497775,18.440424049025395  16.988503869269245
1,122,21.113726529658525,6814718643045647764,-477441853734576364,1875732527142056674,-25.93849111067331  2.3807271302596718
1,123,21.114073080470387,-8244525480136466679,-8916533413120398095,7391406431897096240,19.50717174332938  -11.170212948508535
1,124,21.145603395936586,1006867984814886294,2616151592019528096,5471470945684622917,25.956875965571236  5.611650381870511
1,125,21.146413846167935,-6983700188592029956,8139569633066235101,-782259219921030413,21.424003456255676  13.077913062650723
1,126,21.171283543643728,6763547721488939814,9000534900746959644,-6212034529748910203,26.9537977575771  17.688586630718532
1,127,21.173749951788384,-3348477913457208716,-5458355441694639507,2361695421724661386,15.014997193671071  -22.397419131205744
1,128,21.17960434364037,4059881930354021328,6692960664876073277,-7013831439342534229,14.371204108478715  23.965864231710498
1,129,21.179901142750744,483655914674640817,-8688557028121648255,403634012551842018,-22.463665056721695  -5.175171866404419
1,130,21.31559244047137,-564309537079225221,-98840822155489522,-5930931281310304595,-13.269653615545572  28.181493065278985
1,131,21.357223029805365,-4679059472421958185,6832405549916451205,1646354575447756609,-6.5983394490238325  -26.88205862610537
1,132,21.377855436833006,-8026459818335459872,5942709432658885310,4032425417586568159,1.5156724526285785  21.59840006963966
1,133,21.379682523907366,1904132798375380543,2970990461632903500,8139569633066235101,21.424003456255676  -4.396024845631125
1,134,21.392655982731807,-3854185080125726664,8102274776365063445,2550265630838040322,-20.109282891931578  19.57859320678417
1,135,21.403122091065846,5833776180930741606,8244032041303438019,4859125223779090733,31.16831235423517  -2.6938659191505465
1,136,21.41701405548328,-5978570643559551528,-1879628639143921402,6692960664876073277,18.440424049025395  23.965864231710498
1,137,21.424003327043085,-6754877749259827037,-8688167127299519676,-4495281238979302042,21.200029143160975  30.24472030497126
1,138,21.428575822287495,-2369245416154889499,4032425417586568159,-782259219921030413,4.531112481719667  21.59840006963966
1,139,21.45437156003463,8430107199206603966,7755111998956044708,7898967265928785325,6.476532351433008  26.14872245115525
1,140,21.492783529324736,7122775304909108554,4032425417586568159,-6212034529748910203,26.9537977575771  21.59840006963966
1,141,21.583002910970055,5935252218688125895,-98840822155489522,-5930931281310304595,30.166546532076154  -25.687762984999388
